replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Num Q Updates,trainer/Num Policy Updates,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/MMD Loss Mean,trainer/MMD Loss Std,trainer/MMD Loss Max,trainer/MMD Loss Min,trainer/Action Divergence Mean,trainer/Action Divergence Std,trainer/Action Divergence Max,trainer/Action Divergence Min,trainer/Raw Action Divergence Mean,trainer/Raw Action Divergence Std,trainer/Raw Action Divergence Max,trainer/Raw Action Divergence Min,trainer/Alpha,exploration/num steps total,exploration/num paths total,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/evaluation sampling (s),time/logging (s),time/training (s),time/epoch (s),time/total (s),Epoch
999998,2.1173043,2.0502908,0,0,593.2779,117.958916,29.343699,171.6873,10.491196,117.77592,29.276398,172.60985,10.380167,117.63765,29.329542,176.66188,4.001249,0.07693478,0.054560743,0.60430425,0.010457593,0.17749146,0.30567706,3.5633867,0.0002134607,0.46156424,1.3189875,20.9396,0.003683426,22026.46484375,0,0,53334,843,1000.0,0.0,1000,1000,2.3666588633571397,0.3871893023063261,3.4452179334838835,1.008554064014359,2366.6588633571396,7.483131193016708,2374.3431928548466,2353.330904468534,0.18469983,0.50041,0.9969823,-0.9999769,5,2366.6588633571396,4.009767962999945,0.007154119000006176,45.548744038999985,49.565666120999936,553.382607953,10
999998,1.4073064,1.4395549,0,0,559.86035,122.21518,33.665104,189.61891,9.882549,122.251816,33.693703,190.09738,9.087158,122.29613,33.76021,190.34267,4.0614076,0.07541762,0.046112884,0.3181523,0.006994436,0.16568074,0.24668545,2.8742175,0.0003936572,0.40147024,0.5611512,5.4994407,0.0004663796,22026.46484375,0,0,58334,848,1000.0,0.0,1000,1000,2.6223297783829747,0.424003090851107,3.742161927586826,1.0029381317808195,2622.3297783829753,15.955957430680668,2641.2310270299163,2601.91702867231,0.18393883,0.5155804,0.99710345,-0.9999992,5,2622.3297783829753,3.893498028999943,0.007352796000077433,45.994402251999986,49.89525307700001,603.2810274020001,11
999998,1.697803,1.7005576,0,0,583.43286,130.3638,33.77734,188.8037,28.97172,130.48877,33.739864,188.91982,29.234818,130.53482,33.85366,187.93913,30.220959,0.07648781,0.054891508,0.36715248,0.0065907896,0.18643522,0.34356776,3.350071,4.799806e-05,0.4570973,0.8156143,7.2371497,0.0012977375,22026.46484375,0,0,62913,854,763.1666666666666,149.2820782575353,1000,616,2.8507263780893206,0.5418799218083712,4.594371944737464,1.0040829123164134,2175.579347545167,480.1177581270971,2881.430143360208,1695.3026417911306,0.21773389,0.5601589,0.9990428,-1.0,6,2175.579347545167,3.870016484999951,0.007499109000036697,45.554567737999946,49.432083331999934,652.7152131900002,12
999998,2.2543707,2.0210505,0,0,567.4978,138.78519,38.415104,193.7456,14.561166,139.03416,38.478657,195.69392,12.243054,138.72455,38.625725,194.80627,4.7497306,0.075764365,0.08175405,1.0973047,0.0077542122,0.16775608,0.29570737,2.5396228,6.1557585e-05,0.75729007,5.77784,93.90756,0.0016307924,22026.46484375,0,0,67888,862,621.875,99.98554583038491,795,520,2.8699601314866316,0.6126508669684388,4.603400004948885,1.0053325806207654,1784.7564567682484,347.91537025844656,2302.36113886062,1417.4143884832245,0.19127037,0.5502458,0.9991555,-1.0,8,1784.7564567682484,3.839320612999927,0.00691642500009948,45.009057772999995,48.85529481100002,701.5741326220003,13
999998,16.992962,18.903486,0,0,706.9843,143.63687,36.993767,204.06425,7.8820944,143.51709,36.932247,203.27628,7.399272,144.05064,37.152596,203.9445,3.8007178,0.08209704,0.050614577,0.3300332,0.001995052,0.1485102,0.20887299,1.6559484,6.612258e-05,0.47614813,0.6224492,6.1167274,0.0002948196,22026.46484375,0,0,72544,872,465.6,76.78958262681208,578,347,2.821040287940598,0.6647391048748434,4.5569081115642325,1.0052999265203242,1313.476358065143,292.77753255813104,1737.7063160797081,896.8596001393325,0.1672054,0.5413262,0.9985787,-1.0,10,1313.476358065143,4.033010354999988,0.006481376000010641,45.62961003400005,49.66910176500005,751.2462024440003,14
999998,7.3760123,8.306183,0,0,561.22577,153.34518,38.193504,209.85602,13.673223,153.32413,38.05879,209.04465,14.504052,153.64075,38.254593,210.57231,16.252697,0.07547961,0.05898635,0.40433422,0.00793655,0.17712241,0.34444577,3.2614415,6.5408756e-05,0.47282672,0.9498951,8.844899,0.001547018,22026.46484375,0,0,77031,878,747.8333333333334,111.39032972190878,893,529,2.8445250522330627,0.5167324003837315,4.122715886664495,1.005801642742176,2127.230651561624,344.38949370156394,2556.2470141262834,1445.2214793608034,0.18951936,0.54550093,0.99752957,-1.0,6,2127.230651561624,4.016357782,0.006018275999963407,45.10859537199997,49.13097142999993,800.3799564700003,15
999998,16.814411,16.923508,0,0,561.5581,161.1514,38.227318,217.1112,10.305587,161.24968,38.38072,216.62454,9.189576,161.22075,39.281975,221.5121,4.4405637,0.07549471,0.05809868,0.58360684,0.0055176714,0.16315997,0.30076826,3.489389,0.00031255797,0.46928954,1.290193,19.467049,0.0015003588,22026.46484375,0,0,81092,883,812.2,113.87080398416444,1000,686,2.783285661982993,0.4870779896338848,4.014594471355241,1.014356087441022,2260.584614662587,325.5185184893074,2774.1150947739075,1907.9714025348223,0.21308723,0.55479074,0.9989842,-1.0,5,2260.584614662587,3.9172284559999753,0.006043436000027214,45.24148131499999,49.16475320699999,849.5475115020002,16
999998,19.528393,19.414307,0,0,428.30896,162.539,46.559208,224.09067,8.416111,162.47063,46.54965,222.04662,6.3255277,162.61108,46.362797,223.43245,4.033639,0.06944519,0.052578926,0.5240721,0.0049601854,0.14969377,0.29807973,3.5584881,9.110591e-05,0.39281344,1.0505533,15.478025,0.00061412045,22026.46484375,0,0,85595,892,500.3333333333333,59.12886116121485,626,418,2.758020578848271,0.5521769844268464,4.03969692613469,1.0002849631962147,1379.9296296170849,184.18666850967196,1758.2899796210438,1127.5053677630092,0.17721742,0.54641545,0.9973543,-0.99999994,9,1379.9296296170849,3.9097410299999638,0.006275025999912032,45.26053872,49.176554775999875,898.727377289,17
999998,2.7244415,2.718611,0,0,242.52434,168.15063,48.807457,223.45393,2.8301253,167.85641,48.679996,225.52698,5.2950635,168.16537,48.876953,223.62427,3.5539339,0.061010588,0.038981516,0.2487419,0.0039576185,0.11980888,0.18641742,1.8176603,2.8234148e-05,0.27103287,0.39907983,3.6396427,0.0013597595,22026.46484375,0,0,90329,898,789.0,63.058174199173685,861,681,3.1032125873224428,0.6867438770361047,5.776984683998858,1.0050640477414094,2448.434731397408,219.89801875926318,2704.8827023878,2081.3989358381095,0.16891274,0.56271094,0.9975295,-1.0,6,2448.434731397408,3.8837454410000873,0.006580446000043594,45.490518631999976,49.38084451900011,948.1107814570001,18
999998,5.933278,4.2103705,0,0,288.92352,178.72015,41.61047,244.54999,38.752052,178.70062,41.6251,240.56924,39.17737,178.95041,41.92486,237.83182,39.829075,0.06311711,0.043327425,0.3805156,0.0035945694,0.12916383,0.24029742,2.002329,1.5773809e-05,0.3004817,0.5902544,7.8209715,0.00023809812,22026.46484375,0,0,95329,903,1000.0,0.0,1000,1000,2.6394561335106643,0.4440219539265329,3.815186295990416,1.0047277473088385,2639.456133510665,5.830643405697309,2647.9837835189996,2630.591373774581,0.1863682,0.52984035,0.9942086,-0.9999957,5,2639.456133510665,4.020235005000131,0.006832610999936151,45.55749786599995,49.584565482000016,997.698238797,19
999998,7.6679683,8.256101,0,0,475.22763,179.6191,43.927406,236.95071,17.271338,179.35876,43.993546,236.74242,17.477777,179.81093,44.473534,236.71388,17.969631,0.0715753,0.081796,0.924451,0.0048261927,0.13827673,0.24886695,1.6590714,7.703414e-05,0.66156965,3.831775,58.180145,0.0006170351,22026.46484375,0,0,99664,911,541.875,104.60931782111955,729,418,2.9381036594858045,0.6649356299370346,5.256557832688395,1.0029522998892062,1592.0849204838707,393.2903797904636,2313.9729048897343,1146.9126429962973,0.16447169,0.5498134,0.9960309,-1.0,8,1592.0849204838707,3.860987222000176,0.007352567999987514,45.67608696499997,49.54442675500013,1047.2455879079998,20
999998,9.683347,8.37664,0,0,327.906,183.67642,51.2355,251.46616,2.5562027,183.75731,51.249374,248.43777,4.7614274,183.28786,51.67414,249.13226,3.7434695,0.06488691,0.045557328,0.30622366,0.009085106,0.11970918,0.20396395,1.8386571,4.395292e-05,0.32160294,0.5515388,5.008729,0.0009176024,22026.46484375,0,0,104532,919,608.5,34.734708865916815,679,576,3.114205925582208,0.7693150970718595,5.993532001381003,1.0054665921973405,1894.9943057167734,124.20703062227783,2154.483280497707,1763.8945957202836,0.14858152,0.55718404,0.99681604,-1.0,8,1894.9943057167734,3.896767619000002,0.007599890999927084,45.22292683799992,49.12729434799985,1096.3770838719993,21
999998,6.0395207,5.448312,0,0,202.99332,188.76009,52.195854,249.7572,9.870942,189.01321,52.224335,249.0626,9.032061,189.03175,52.135307,249.38152,10.517452,0.05921589,0.041690692,0.24877232,0.002957804,0.11452824,0.19951563,2.2929094,1.8118162e-05,0.2700846,0.4434525,3.877046,0.00035509246,22026.46484375,0,0,109292,924,952.0,96.0,1000,760,2.907301965213041,0.5203842318428087,4.534013382321439,1.0015174406044671,2767.751470882818,227.92282690979786,2929.2999219887306,2315.049267782732,0.18437408,0.56610125,0.9963963,-1.0,5,2767.751470882818,3.9836471119999715,0.006858408999960375,45.52680129700002,49.51730681799995,1145.8990951239994,22
999998,7.8770876,6.8080416,0,0,326.76337,184.97778,58.100567,259.2357,11.627815,184.81613,58.059723,254.59619,11.505546,184.58658,58.231434,253.99745,11.785285,0.06483504,0.049188007,0.46288604,0.007807834,0.12921703,0.25611645,2.8511171,0.00011506671,0.34119442,0.86977226,11.645195,0.0016079195,22026.46484375,0,0,114258,932,620.75,43.43889386252831,694,576,3.1281937671783235,0.7570747761095104,5.525787725104801,1.0058597254257973,1941.8262809759447,158.44046542621524,2201.357262138068,1780.6612866007722,0.17274888,0.57237786,0.9989234,-1.0,8,1941.8262809759447,3.939412733999916,0.007514374000038515,45.97296792300017,49.919895031000124,1195.8218379279995,23
999998,10.40835,9.361491,0,0,242.776,197.75171,54.984554,259.69247,10.26417,197.83069,55.04526,258.69794,10.380012,198.01794,55.07718,260.69852,10.980211,0.061022013,0.03818307,0.27008846,0.0073273806,0.09689408,0.14953355,1.5951126,5.6755624e-05,0.26563844,0.4186561,3.9771714,0.0005008503,22026.46484375,0,0,118898,938,773.3333333333334,168.3009869912302,956,450,3.0869502767179293,0.6505844159558964,5.495166031640382,1.0004517974695948,2387.2415473285314,572.4905135980297,2971.9897242418338,1246.5045233732455,0.16606392,0.57205015,0.99730825,-1.0,6,2387.2415473285314,3.8683591259998593,0.006661640999936935,45.702642736999906,49.5776635039997,1245.4044468659997,24
999998,6.303284,6.7125187,0,0,417.7072,194.88086,60.486347,269.38754,10.302092,194.80995,60.462093,266.52692,10.045566,194.99266,60.721565,265.92798,12.244947,0.06896388,0.04498028,0.3315051,0.008992787,0.13149805,0.22048366,1.9560733,1.5174685e-06,0.34745997,0.55207485,5.8710866,0.0009540189,22026.46484375,0,0,123838,946,617.5,41.20376196417021,681,576,3.0555104061721208,0.758191198382556,5.746729436069926,0.9948019828688976,1886.7776758112848,131.0263327179286,2092.5996759384293,1775.8986765036714,0.14745325,0.5567114,0.99893093,-1.0,8,1886.7776758112848,4.036245700000109,0.00688015900004757,45.30769826899996,49.35082412800011,1294.7583791179998,25
999998,5.951185,5.5064087,0,0,215.12292,201.32483,57.97862,275.5839,6.334685,201.71904,58.052525,276.4349,7.246619,201.12274,58.184826,276.1677,4.1522994,0.059766565,0.047515143,0.51175237,0.0025462967,0.12020904,0.309223,4.3686514,6.811498e-05,0.3019855,0.96004117,14.7376995,9.93852e-05,22026.46484375,0,0,128838,951,1000.0,0.0,1000,1000,2.8212491071736223,0.47812250240881937,4.048452662036555,1.0000522583480456,2821.2491071736235,8.103426378136342,2835.17386153873,2809.896167219843,0.17603952,0.5427758,0.9888851,-0.9999996,5,2821.2491071736235,3.8828432669999984,0.008581627000012304,45.085858370000096,48.97728326400011,1343.7385945370002,26
999998,8.091438,7.357142,0,0,299.0946,208.49963,53.679665,271.92264,10.040992,208.76706,53.857353,273.576,9.446713,209.16646,53.9485,273.75436,10.132754,0.063578874,0.03777342,0.19214143,0.0084317885,0.10922858,0.1701522,1.7250714,0.00019059828,0.27847534,0.34099346,2.3820102,0.0020689017,22026.46484375,0,0,133613,960,530.5555555555555,47.83330107109507,592,482,3.117437157029556,0.769359827983203,5.535081010592521,0.9982701412495304,1653.9736027573472,170.59115550225977,1878.7824213554427,1488.5333087220795,0.16045359,0.5635554,0.9989249,-1.0,9,1653.9736027573472,3.91928778700003,0.00644500200019138,45.43289926400007,49.35863205300029,1393.1018255630004,27
999998,6.241718,6.030147,0,0,220.80873,208.30737,58.043114,275.21353,14.281705,208.24261,58.032402,275.45535,16.374178,208.38095,58.214256,279.4082,13.718493,0.0600247,0.051902406,0.39912033,0.0025926908,0.12829646,0.2713976,3.0506318,4.680431e-06,0.32232502,0.7694186,8.79134,0.0010356712,22026.46484375,0,0,138589,967,710.8571428571429,42.1847249654204,774,672,3.115955410796047,0.7171512402788279,5.7292383990909865,0.9972432066294382,2214.999160588733,153.95094446041523,2437.766446507245,2067.6429805484067,0.16750143,0.5734273,0.99783933,-1.0,7,2214.999160588733,3.901136236999946,0.008159447000025466,45.78772823600002,49.69702391999999,1442.8017691260002,28
999998,8.22219,7.4834757,0,0,339.3135,213.83719,56.336273,280.969,3.7032146,214.11719,56.413265,281.03033,2.7700744,214.08507,56.470608,278.64996,4.2339478,0.06540481,0.05664807,0.616381,0.0035106812,0.13166457,0.26939145,3.0177917,3.6466787e-05,0.38944417,1.4151092,22.383137,0.0001196489,22026.46484375,0,0,143589,972,1000.0,0.0,1000,1000,2.890779768338149,0.47989128006130377,4.1118462225020975,0.9980921118667374,2890.779768338148,10.728183683948297,2905.959981490225,2877.921375836145,0.18237713,0.56485367,0.98934096,-0.99999994,5,2890.779768338148,3.8861736620001466,0.006794321999905151,45.441932784999835,49.33490076899989,1492.140783931,29
999998,11.832295,12.535671,0,0,313.54886,218.40341,63.29255,291.9363,4.3559246,218.39929,63.200314,296.37253,4.8344574,218.71078,63.327774,282.74573,3.8065505,0.0642351,0.053690333,0.6946763,0.0017397004,0.12111929,0.1651888,1.1766857,8.581819e-06,0.37140512,1.7378386,27.887362,8.459714e-05,22026.46484375,0,0,148589,977,1000.0,0.0,1000,1000,2.8077216843928197,0.47595224692595106,3.9897952877784935,0.9896517309127661,2807.721684392818,5.339605380520423,2812.6490646884035,2797.852179883458,0.18098454,0.5578962,0.98363537,-0.99999976,5,2807.721684392818,3.885077550999995,0.009398868000062066,49.71442574499997,53.60890216400003,1545.7524638809998,30
999998,9.249374,9.259321,0,0,336.28906,216.33945,59.8194,285.6325,24.574247,216.10396,59.85559,286.27393,25.57703,216.36221,59.811234,285.76608,24.258167,0.0652675,0.062352624,0.7068921,0.003493662,0.13315623,0.27874148,2.6220152,6.3824664e-06,0.4281174,1.8891258,29.384624,0.0012322193,22026.46484375,0,0,153589,982,1000.0,0.0,1000,1000,2.8717744431749765,0.49058210352312126,4.076668579619156,0.9936216736462105,2871.7744431749766,11.397772631439551,2886.74846976647,2854.8665194911187,0.18059509,0.5632084,0.9818535,-0.99999994,5,2871.7744431749766,4.478062575999957,0.007875394999928176,50.341690822000146,54.82762879300003,1600.5841700189999,31
999998,6.0512505,8.201749,0,0,145.96317,224.51471,61.55822,290.14722,4.7379594,224.78075,61.597176,290.8361,5.041042,223.83432,61.46284,288.8541,4.7415667,0.05662672,0.04120518,0.2905276,0.0066984342,0.094314635,0.13717806,0.8632628,7.5589414e-05,0.2514465,0.44461483,4.4951386,0.001772432,22026.46484375,0,0,157922,987,866.6,48.88598981303334,950,801,3.128501905120375,0.6754253816906918,5.675935100723242,0.9957066375393271,2711.1597509773173,149.14493081490943,2974.3099181568778,2513.1395348550814,0.1779075,0.5773819,0.99733937,-1.0,5,2711.1597509773173,4.300619522000034,0.007194085000037376,49.983582941999884,54.291396548999955,1654.8795011419995,32
999998,10.178846,9.710254,0,0,282.45886,225.33797,56.569195,288.70547,15.797428,225.78932,56.526962,290.95816,15.177658,225.79364,56.594772,290.0443,16.944904,0.062823616,0.049373847,0.37101704,0.006444467,0.12598458,0.21967578,1.6488614,6.4558764e-05,0.32687443,0.7577292,7.4121637,0.0011157903,22026.46484375,0,0,162711,992,957.8,55.85839238646239,1000,861,3.01240040961573,0.5643541377794633,5.197513193757392,0.9973676699511725,2885.2771123299467,105.62414112304687,2959.135745874959,2677.165464031049,0.16669308,0.5699491,0.99684983,-1.0,5,2885.2771123299467,4.487735272999998,0.007733973000085825,50.44650790700007,54.94197715300015,1709.825616304,33
999998,11.357592,10.632798,0,0,157.75433,222.039,69.483444,288.93704,5.996506,221.33965,69.26516,289.1326,4.225178,220.76883,69.101364,288.08633,4.215087,0.05716204,0.03650699,0.22726788,0.0060533937,0.09777689,0.14018728,1.3334239,7.126362e-06,0.23681974,0.3462159,2.6969576,0.00045158196,22026.46484375,0,0,167440,997,945.8,66.38795071396616,1000,863,3.0807313346139926,0.5797631589932772,5.955280005694734,0.9953252727721968,2913.7556962779154,167.73755124829077,3085.7361332050814,2704.0974616338185,0.1891323,0.5810886,0.9973128,-1.0,5,2913.7556962779154,4.41418270500003,0.008102681999844208,50.81740614899991,55.23969153599978,1765.0692846869997,34
999998,7.1056757,6.8934073,0,0,108.45692,231.94992,55.95379,290.08163,13.449659,231.67831,56.05855,290.71204,12.704083,231.9148,56.56346,292.75598,12.20235,0.054923937,0.04343999,0.43408784,0.0036439754,0.10068034,0.24194883,2.91913,4.2352898e-05,0.25067967,0.7032255,10.339926,0.00012191847,22026.46484375,0,0,172250,1003,801.6666666666666,101.46701708218072,1000,675,3.048542133016425,0.6470842580190558,5.485737228927221,0.989900686768204,2443.914609968168,259.92258514602986,2908.422502293846,2077.7143428459685,0.16000587,0.5688621,0.99645346,-1.0,6,2443.914609968168,4.41317288900018,0.007260278999865477,49.75413985299997,54.174573021000015,1819.2489963179994,35
999998,8.411602,7.7489862,0,0,57.24129,228.2806,59.765263,293.65585,23.07504,228.40987,59.67074,295.86252,23.252157,228.42358,60.1145,293.32086,22.006367,0.052598752,0.03995458,0.32106048,0.0052633528,0.08858922,0.17327236,1.7633914,2.702946e-05,0.22297469,0.47363245,5.345498,0.0006510167,22026.46484375,0,0,177034,1011,598.0,20.639767440550294,651,582,3.086109609639797,0.7208614857989657,5.0863903861001445,0.9884483203320372,1845.493546564599,86.28093626042023,2069.501033430568,1791.8230053950438,0.1699112,0.5696027,0.9974844,-1.0,8,1845.493546564599,3.8807405400000334,0.007922349000182294,45.807556074000104,49.69621896300032,1868.9496027780003,36
