replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Num Q Updates,trainer/Num Policy Updates,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/MMD Loss Mean,trainer/MMD Loss Std,trainer/MMD Loss Max,trainer/MMD Loss Min,trainer/Action Divergence Mean,trainer/Action Divergence Std,trainer/Action Divergence Max,trainer/Action Divergence Min,trainer/Raw Action Divergence Mean,trainer/Raw Action Divergence Std,trainer/Raw Action Divergence Max,trainer/Raw Action Divergence Min,trainer/Alpha,exploration/num steps total,exploration/num paths total,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/evaluation sampling (s),time/logging (s),time/training (s),time/epoch (s),time/total (s),Epoch
999998,9.792252,9.780793,0,0,0.07784103,-0.0001404344,0.0017570299,0.002936434,-0.003926278,0.0015750484,0.0020755543,0.008908476,-0.0033802325,3.020543,0.81668043,5.1647267,0.96920913,0.12784103,0.045531865,0.35700744,0.03793287,1.3447487,0.73458666,4.328079,0.017809935,3.2712593,2.6680229,18.96127,0.0179768,1.0010005235671997,0,0,4996,700,7.137142857142857,0.3439981015609694,8,7,0.7868234904543944,0.1385424992334689,1.044511924174396,0.21608067991505434,5.615671654728792,0.3536564730071939,6.786613133519231,4.774187798988063,0.07793287,0.8180559,0.9998189,-0.9992421,700,5.615671654728792,3.891067432,0.013405454999997346,43.718132529,47.622605416,180.75665915699997,0
999998,0.5280485,0.54936105,0,0,0.13196136,14.008674,3.376179,24.240837,5.4832926,14.004515,3.3773317,24.344475,5.443439,13.90427,3.4576263,24.182468,3.7487128,0.095705286,0.058039337,0.2941408,0.01631323,0.30586693,0.38861826,2.6104176,0.0003057386,0.68056506,0.8541641,4.999708,0.00034077058,2.891309976577759,0,0,9951,742,117.97619047619048,18.49000772005053,151,96,1.5047278402471318,0.43056233495912094,2.562841999596662,-0.0005907875721886864,177.5220582958223,13.775563891675565,220.20766834261877,150.22989471950697,0.1612908,0.3704327,0.9255882,-0.9995367,42,177.5220582958223,3.750261170999977,0.00735455700004195,42.605510734999996,46.363126463000015,227.12367039900002,1
999998,0.27024102,0.24812768,0,0,0.6005757,27.771334,6.8361025,46.56764,10.960044,27.765495,6.8361344,46.640827,10.931026,27.721096,6.81914,45.969425,10.736896,0.09113224,0.077209696,0.47100535,0.0021942419,0.26229197,0.36132333,2.2386804,0.00019583301,0.7588261,1.4170083,12.744503,0.002189799,14.627796173095703,0,0,14875,757,328.26666666666665,38.87667109663012,418,299,2.2067592735792902,0.5302873943065127,3.836256008956582,0.838278817268223,724.4055108736286,111.6967031623573,991.2145214258228,643.3544943297289,0.20196317,0.468694,0.9950315,-0.99975586,15,724.4055108736286,3.7278004969999756,0.007017577999988589,43.05283535500001,46.78765342999998,273.9147721249999,2
999998,1.999559,2.0179453,0,0,3.779503,41.667183,10.398324,70.171646,16.588732,41.713196,10.416455,70.19841,16.562635,41.660057,10.527904,69.12108,4.3354883,0.08426613,0.053800184,0.28968567,0.011163334,0.24260905,0.3444484,2.6992545,0.0007380672,0.5254122,0.72877884,4.663207,0.005919936,110.55525207519531,0,0,19488,763,768.8333333333334,176.70730664639257,1000,472,2.7041549614011635,0.5203845811610905,5.085138629561346,1.0176547879578135,2079.044472823928,511.76499474118594,2705.77930190971,1190.3456924169552,0.24195993,0.5411385,0.9983553,-0.99997747,6,2079.044472823928,3.8498988000000054,0.00598909799998637,42.409371711000006,46.265259609,320.18276406000007,3
999998,0.3087337,0.29689574,0,0,28.077017,53.73784,12.626901,88.98406,22.156311,53.694138,12.602385,88.90785,21.97463,53.757988,12.587754,88.747635,22.036196,0.078909226,0.053598374,0.32249144,0.004032219,0.21104825,0.2589275,1.5590543,0.00028425013,0.48188907,0.7094732,5.5391974,0.0036780706,973.2880249023438,0,0,23939,773,445.1,149.4686923740219,637,134,2.0781170451138733,0.40296210299348767,3.4872384773686935,1.0061158017698397,924.9698967801851,332.9520955590048,1405.4342318800618,262.2626474708567,0.1639188,0.45572788,0.9986342,-0.9999805,10,924.9698967801851,3.6823881280000705,0.004211396999949102,43.9087524250001,47.59535195000012,367.78077876500026,4
999998,0.71549904,0.6505974,0,0,264.743,65.619415,16.469725,107.14269,9.759079,65.59871,16.492996,108.326485,9.722213,65.55219,16.521917,110.89194,10.023271,0.08029755,0.05246911,0.30141973,0.011088331,0.21658212,0.30364007,2.6616437,0.00016506038,0.47908002,0.68837315,5.5223923,0.0012889386,8757.763671875,0,0,28905,789,310.375,25.339877170183758,328,272,2.2542364517341236,0.4324273883042224,3.25018527689561,1.0052225501373293,699.6586387069786,57.65375691258048,744.62934842642,608.8664020853312,0.2198019,0.49985403,0.9995532,-0.99876994,16,699.6586387069786,3.749843071999976,0.006513969000025099,42.67302177300007,46.429378814000074,414.2122670440003,5
999998,0.69678336,0.7801495,0,0,515.02875,77.73436,19.461452,122.66015,2.9883497,77.74453,19.467403,122.76209,2.7671182,77.849075,19.535656,124.01694,5.515229,0.073382266,0.04601481,0.2672066,0.012306182,0.14883906,0.19574554,1.1725312,0.00064137334,0.39330602,0.5299231,4.102681,0.0015092494,22026.46484375,0,0,33855,797,618.75,51.46782975801486,666,526,2.459520137269607,0.8161799039531823,5.434310253489872,1.0124056845104334,1521.828084935569,195.01933980880813,1685.360995943214,1142.2738944995635,0.13902761,0.47971082,0.9967331,-1.0,8,1521.828084935569,3.8920561080000198,0.006955946999937623,44.96033853100005,48.859350586000005,463.07432253000036,6
999998,0.6210619,0.557393,0,0,557.53503,85.384415,24.611988,137.98341,6.420694,85.335236,24.604063,138.1139,6.8689857,84.94229,24.560688,137.01472,8.379887,0.075312056,0.04950234,0.28136873,0.0069173155,0.19557615,0.32811114,2.6932344,0.00010733459,0.4205916,0.60545224,5.8087792,0.00078705756,22026.46484375,0,0,38855,802,1000.0,0.0,1000,1000,2.387972629276125,0.3873333748586633,3.3533961924174016,1.0137698912634325,2387.9726292761256,4.111437035319477,2393.163070589974,2380.6086574150722,0.22261085,0.5073904,0.9950533,-0.99859816,5,2387.9726292761256,4.055830262999962,0.007183669000028203,47.27184955400003,51.33486348600002,514.4121661410005,7
999998,1.0391971,0.94150764,0,0,518.90497,99.29386,23.628275,156.14789,22.241926,99.26844,23.665493,156.6494,22.582653,99.43872,23.679201,158.17004,23.249853,0.073558256,0.053609587,0.44263867,0.0058633266,0.15790626,0.20717336,1.2961903,4.7616304e-05,0.42902413,0.8295317,11.021107,0.0017169912,22026.46484375,0,0,43855,807,1000.0,0.0,1000,1000,2.5371598509175897,0.40009008928524714,3.7669312613013517,1.0205999010671971,2537.15985091759,19.58212669135295,2562.6823813692504,2502.8557979329817,0.22912322,0.5288478,0.9957623,-0.99995565,5,2537.15985091759,3.7403295509999452,0.004746694000004936,46.849696299000016,50.594772543999966,565.0098254780007,8
999998,1.3417747,1.2286727,0,0,386.09967,108.34183,27.75456,169.99701,10.131714,108.197266,27.754393,170.52258,9.645178,108.58244,27.694515,170.88622,11.913891,0.067528896,0.04460881,0.28394663,0.0051949616,0.14368673,0.23675457,2.4845996,0.000121234254,0.33977434,0.49489808,4.5291204,0.00095137174,22026.46484375,0,0,48689,812,966.8,43.62751425419514,1000,892,2.7981072350518787,0.5008931002988953,4.504513519149681,1.0161844211761346,2705.2100748481557,112.51066576233629,2811.107251130179,2488.1114236065546,0.22149505,0.5512031,0.99527264,-0.9999998,5,2705.2100748481557,4.051710568999965,0.006798294999953214,48.96950326700005,53.02801213099997,618.0401186210005,9
